"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"664","FGIN-1-43","Preclinical","benzodiazepine receptor agonist","TSPO",-0.328594227205829,1,-0.328594227205829,NA,-0.328594227205829
"189","bezafibrate","Launched","PPAR receptor agonist","PPARA|PPARD|PPARG",-0.328513000292141,2,-0.328513000292141,0.288585501991705,-0.328513000292141
"1400","PQ-401","Preclinical","IGF-1 inhibitor","IGF1R",-0.328377509754666,10,-0.570077417470055,0.561306284886429,-0.328377509754666
"935","latrunculin-b","Phase 1","actin polymerization inhibitor","ACTA1|MKL1|SPIRE2",-0.32699751679813,12,-0.494960560911481,0.484573098348762,-0.32699751679813
"704","FPL-55712","Phase 1","leukotriene receptor antagonist","",-0.326346284935242,3,-0.493134677183757,0.386567073923602,-0.326346284935242
"903","KN-62","Preclinical","calcium/calmodulin dependent protein kinase inhibitor|purinergic receptor antagonist","AKT1|CAMK2A|CHEK1|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|P2RX7|PRKCA|ROCK1|RPS6KB1|SGK1",-0.326330813459131,11,-0.41492200985263,0.37071302324178,-0.326330813459131
"353","CI-976","Phase 1","ACAT inhibitor","ACAT1|CES1",-0.326163227210558,23,-0.458231971874249,0.47823296518666,-0.326163227210558
"1715","terbinafine","Launched","fungal squalene epoxidase inhibitor","SQLE",-0.32603525946549,3,-0.563914122034927,0.535274478957681,-0.32603525946549
"1545","RU-28318","Phase 2","cytochrome P450 inhibitor","NR3C2",-0.325193987689973,2,-0.325193987689973,0.370033552112324,-0.325193987689973
"1803","trichlormethiazide","Launched","chloride channel blocker","ATP1A1|CA1|CA2|CA4|SLC12A1|SLC12A3",-0.325161565797708,1,-0.325161565797708,NA,-0.325161565797708
"682","flumetasone","Launched","glucocorticoid receptor agonist","NR3C1",-0.324153776827934,11,-0.332757242105041,0.459507296423396,-0.324153776827934
"965","lisinopril","Launched","angiotensin converting enzyme inhibitor","ACE|ACE2",-0.322524101665206,1,-0.322524101665206,NA,-0.322524101665206
"936","LE-135","Preclinical","retinoid receptor agonist","RARB",-0.321613200755023,47,-0.46663103702178,0.429279254383511,-0.321613200755023
"976","loratadine","Launched","histamine receptor antagonist","HRH1",-0.321182845411386,7,-0.426388559662738,0.310436715485239,-0.321182845411386
"1521","rolitetracycline","Launched","bacterial 30S ribosomal subunit inhibitor","",-0.321067490465317,2,-0.321067490465317,0.165151050095987,-0.321067490465317
"725","GDC-0879","Preclinical","RAF inhibitor","BRAF",-0.320800244973292,45,-0.342436867064956,0.540607220989803,-0.320800244973292
"972","lonidamine","Launched","glucokinase inhibitor","GCK",-0.319864971857713,35,-0.524475033516084,0.493563488086498,-0.319864971857713
"1782","torin-1","Preclinical","mTOR inhibitor","MTOR",-0.3187203386941,67,-0.437270826679975,0.46226432995463,-0.3187203386941
"1173","nifenazone","Launched","analgesic agent","",-0.318653228162431,1,-0.318653228162431,NA,-0.318653228162431
"844","INCA-6","Preclinical","calcineurin inhibitor","NFATC1",-0.317373403412907,7,-0.426818580192813,0.408146127627308,-0.317373403412907
"1117","MR-16728","Preclinical","acetylcholine release enhancer","",-0.316333980686597,5,-0.395778556821502,0.361322564335104,-0.316333980686597
"1908","YM-90709","Preclinical","IL5 inhibitor","CSF2RB|IL5RA",-0.316129481709092,5,-0.432450493638783,0.466648904910212,-0.316129481709092
"1915","zaldaride","Phase 3","calmodulin antagonist","CALM1",-0.315879523209206,5,-0.484808647385335,0.309321506569218,-0.315879523209206
"1291","pazufloxacin","Launched","topoisomerase inhibitor","",-0.315804849547181,1,-0.315804849547181,NA,-0.315804849547181
"1120","MY-5445","Preclinical","phosphodiesterase inhibitor|platelet aggregation inhibitor","PDE5A",-0.315706695840718,10,-0.314818872334209,0.380415776679564,-0.315706695840718
"960","linifanib","Phase 3","PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor","CSF1|CSF1R|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RET|TEK",-0.315455024543851,35,-0.405492258252994,0.379812333272581,-0.315455024543851
"1932","ZK-93423","Phase 3","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2",-0.315221031081242,17,-0.497744095742201,0.441490078866216,-0.315221031081242
"164","bemesetron","Phase 3","serotonin receptor antagonist","HTR3A|HTR3B",-0.31503627224142,7,-0.19617294770669,0.268419214555517,-0.31503627224142
"1562","sarafloxacin","Launched","bacterial DNA gyrase inhibitor","",-0.314863581573343,2,-0.314863581573343,0.223720900971379,-0.314863581573343
"105","antimycin-a","Preclinical","ATP synthase inhibitor","CYCS",-0.314224009943831,26,-0.522357008391924,0.44524115382022,-0.314224009943831
"428","cyclopenthiazide","Launched","thiazide diuretic","",-0.313928285089915,4,-0.189417177914111,0.306612977714493,-0.313928285089915
"801","hycanthone","Launched","RNA synthesis inhibitor","",-0.313835625642765,3,-0.4496868360285,0.588637355557533,-0.313835625642765
"508","diosmin","Launched","aryl hydrocarbon receptor agonist|capillary stabilizing agent","AHR",-0.313446103780851,3,-0.292514764745999,0.489745460270136,-0.313446103780851
"1840","tyrphostin-AG-835","Preclinical","protein tyrosine kinase inhibitor","EGFR",-0.312805925890292,9,-0.606996786444639,0.50296516329075,-0.312805925890292
"1124","N6-cyclopentyladenosine","Preclinical","adenosine receptor agonist","ADORA1|ADORA2A|ADORA2B|ADORA3|SLC29A1",-0.312756886893173,5,-0.590709903593339,0.526702010435798,-0.312756886893173
"1909","YM-976","Phase 1","phosphodiesterase inhibitor","PDE4A",-0.311778463309529,6,-0.472433251493654,0.39815469830426,-0.311778463309529
"737","gliclazide","Launched","ATP channel blocker|insulin secretagogue","ABCC8|VEGFA",-0.311430920165222,1,-0.311430920165222,NA,-0.311430920165222
"1805","triciribine","Phase 1/Phase 2","AKT inhibitor","AKT1|AKT2|AKT3",-0.310515105341546,63,-0.422809827556399,0.431816396329931,-0.310515105341546
"1108","morantel","Launched","acetylcholine receptor agonist","",-0.309824142484824,1,-0.309824142484824,NA,-0.309824142484824
"851","iocetamic-acid","Launched","radiopaque medium","",-0.309769991209033,3,-0.652789950335963,0.727185906532233,-0.309769991209033
"1660","sulfacetamide","Launched","PABA antagonist","",-0.309751107135715,1,-0.309751107135715,NA,-0.309751107135715
"1684","T-0070907","Preclinical","PPAR receptor antagonist","PPARG",-0.309448101047516,12,-0.365546018072678,0.411009208923021,-0.309448101047516
"1410","prednicarbate","Launched","phospholipase activator","NR3C1|PLA2G1B",-0.309091448546712,7,-0.37460649714448,0.58626440658189,-0.309091448546712
"908","L-161982","Preclinical","prostanoid receptor antagonist","PTGER4",-0.308586551240749,8,-0.481818293854156,0.457457547149901,-0.308586551240749
"1250","OSI-027","Phase 1","mTOR inhibitor","MTOR",-0.308579156564386,54,-0.450135056004264,0.473187421452916,-0.308579156564386
"1110","moroxydine","Launched","antiviral","",-0.30806310254163,2,-0.30806310254163,0.0530898167586746,-0.30806310254163
"562","elesclomol","Phase 3","oxidative stress inducer","HSPA1A",-0.307623867111576,30,-0.41499504520174,0.398040222926703,-0.307623867111576
"931","lasalocid","Launched","bacterial permeability inducer","",-0.306387244060542,29,-0.443186689957801,0.446138460390955,-0.306387244060542
"1748","tianeptine","Launched","selective serotonin reuptake enhancer (SSRE)","OPRD1|OPRK1|OPRM1",-0.306371959068134,5,-0.277680397312299,0.144797424444905,-0.306371959068134
"137","atracurium","Launched","acetylcholine receptor antagonist","CHRNA2",-0.305312104391859,3,-0.295793163891323,0.224406507002396,-0.305312104391859
"1491","remoxipride","Withdrawn","dopamine receptor antagonist","DRD2|DRD3|DRD4|HTR2A|SIGMAR1",-0.305237078545947,4,-0.27826877588746,0.60268098010795,-0.305237078545947
"901","KI-16425","Preclinical","lysophosphatidic acid receptor antagonist","LPAR1|LPAR3",-0.30520339348239,5,-0.377673981807056,0.3484063175494,-0.30520339348239
"678","fludarabine","Launched","ribonucleotide reductase inhibitor","ADA|RRM1|RRM2",-0.305028113564044,28,-0.558509506200863,0.504674600091591,-0.305028113564044
"1354","PI-828","Preclinical","PI3K inhibitor","",-0.304922620792839,18,-0.479010528695751,0.458364576394201,-0.304922620792839
"1632","sorafenib","Launched","FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RAF inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor","BRAF|DDR2|FGFR1|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RAF1|RET",-0.303125962759244,74,-0.488215423886457,0.433657849977734,-0.303125962759244
"1092","MLN-8054","Phase 1","Aurora kinase inhibitor","AURKA",-0.303058662843123,61,-0.50142407052445,0.468211849651273,-0.303058662843123
"927","lamotrigine","Launched","serotonin receptor antagonist|sodium channel blocker","SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A",-0.302308213041733,6,-0.346224072451067,0.394504233989168,-0.302308213041733
"283","carbachol","Launched","cholinergic receptor agonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CHRNA2",-0.302082395479274,1,-0.302082395479274,NA,-0.302082395479274
"990","lypressin","Launched","vasopressin receptor agonist","AVPR1A|AVPR1B|AVPR2",-0.302056389092252,10,-0.333848676559386,0.4040091691071,-0.302056389092252
"207","BIX-01294","Preclinical","histone lysine methyltransferase inhibitor","EHMT1|EHMT2",-0.301815016023234,18,-0.428173829933619,0.455577582060933,-0.301815016023234
"63","AM-281","Preclinical","cannabinoid receptor antagonist","CNR1|CNR2|GPR55",-0.301413678020093,10,-0.465275787280975,0.33844340376189,-0.301413678020093
"425","cyanopindolol","Phase 2","adrenergic receptor antagonist","ADRB1|HTR1A|HTR1D",-0.300475617798876,1,-0.300475617798876,NA,-0.300475617798876
"267","caffeic-acid","Preclinical","HIV integrase inhibitor|lipoxygenase inhibitor|nitric oxide production inhibitor|tumor necrosis factor production inhibitor","ALOX5|MIF",-0.300241858766254,15,-0.45676307332749,0.368565647111907,-0.300241858766254
"25","acepromazine","Launched","dopamine receptor antagonist","ADRA1A|ADRA1B|DRD1|DRD2|HTR1A|HTR2A",-0.300102249488753,1,-0.300102249488753,NA,-0.300102249488753
"1581","SB-408124","Preclinical","orexin receptor antagonist","HCRTR1|HCRTR2",-0.299937651994955,7,-0.5056967572305,0.399028583765961,-0.299937651994955
"1503","rifabutin","Launched","protein synthesis inhibitor","HSP90AA1|HSP90B1",-0.299837183730213,9,-0.446099912357581,0.430602343930206,-0.299837183730213
"1648","stanozolol","Launched","androgen receptor agonist","AR",-0.297335097787191,1,-0.297335097787191,NA,-0.297335097787191
"892","KB-R7943","Preclinical","sodium/calcium exchange inhibitor","SLC8A1|TRPC3|TRPC5|TRPC6",-0.296437408444085,13,-0.403812445223488,0.498347478983012,-0.296437408444085
"1843","U-18666A","Preclinical","oxidosqualene cyclase inhibitor","",-0.296297206470138,9,-0.250949459538417,0.17963673204866,-0.296297206470138
"1493","reserpine","Launched","vesicular monoamine transporter inhibitor","SLC18A1|SLC18A2",-0.295072209226125,13,-0.489190768331873,0.446267273875138,-0.295072209226125
"1613","SIB-1757","Preclinical","glutamate receptor antagonist","GRM5",-0.294478527607362,1,-0.294478527607362,NA,-0.294478527607362
"760","guanethidine","Launched","adrenergic inhibitor","SLC6A2",-0.294121542426396,1,-0.294121542426396,NA,-0.294121542426396
"1395","ponatinib","Launched","Bcr-Abl kinase inhibitor|FLT3 inhibitor|PDGFR tyrosine kinase receptor inhibitor","ABL1|BCR|FGFR1|FGFR2|FGFR3|FGFR4|FLT3|KDR|KIT|LCK|LYN|PDGFRA|RET|SRC|TEK",-0.293889803286476,27,-0.467142284465543,0.433598804870887,-0.293889803286476
"483","dicoumarol","Launched","NADPH inhibitor","CRYZ|NQO1|VKORC1",-0.293602103418054,1,-0.293602103418054,NA,-0.293602103418054
"742","gossypol","Phase 2","BCL inhibitor|MCL1 inhibitor","BCL2",-0.292903029925829,34,-0.454945381164345,0.565492277794942,-0.292903029925829
"1429","proglumide","Withdrawn","CCK receptor antagonist","CCKAR|CCKBR",-0.292806906142435,1,-0.292806906142435,NA,-0.292806906142435
"1839","tyrphostin-AG-825","Preclinical","protein tyrosine kinase inhibitor","ERBB2",-0.292326715330174,6,-0.405565293602103,0.266683812377152,-0.292326715330174
"1118","MRS-1220","Preclinical","adenosine receptor antagonist","ADORA2B|ADORA3",-0.291815809201602,8,-0.272612632113805,0.302447913131275,-0.291815809201602
"631","eucatropine","Preclinical","acetylcholine receptor antagonist","",-0.291597727099847,2,-0.291597727099847,0.211475530283274,-0.291597727099847
"1037","metaraminol","Launched","adrenergic receptor agonist","ADRA1A",-0.290867373608758,2,-0.290867373608758,0.255900774839298,-0.290867373608758
"64","AM-404","Preclinical","cyclooxygenase inhibitor|FAAH inhibitor|TRPV antagonist","CNR1|CNR2|FAAH|TRPV1",-0.290342395965727,13,-0.493499853929302,0.488983151800427,-0.290342395965727
"1657","sulbactam","Launched","beta lactamase inhibitor","",-0.290250668923621,1,-0.290250668923621,NA,-0.290250668923621
"909","L-165041","Preclinical","PPAR receptor agonist","PPARD",-0.290043242084663,9,-0.320268197407407,0.381860716106383,-0.290043242084663
"1862","vemurafenib","Launched","RAF inhibitor","BRAF|RAF1",-0.289607646701834,81,-0.460451239674318,0.454514761160747,-0.289607646701834
"356","cilastatin","Launched","dehydropeptidase inhibitor","DPEP1",-0.288787231419915,3,-0.311869132259875,0.192034753510203,-0.288787231419915
"1236","oligomycin-a","Preclinical","ATP synthase inhibitor|ATPase inhibitor","ATP5A1",-0.288406019794346,37,-0.470574945873665,0.553450706410464,-0.288406019794346
"1725","tetramisole","Launched","immunostimulant","",-0.286943771485295,4,-0.293427706609861,0.155497957913192,-0.286943771485295
"1851","ursolic-acid","Phase 1","ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor","HSD11B1|PLA2G1B|PTPN1|PYGM",-0.286510723415853,29,-0.556127547007068,0.520674908329002,-0.286510723415853
"1699","targinine","Phase 3","nitric oxide synthase inhibitor","NOS3",-0.2864163130954,2,-0.2864163130954,0.64663190236903,-0.2864163130954
"115","arctigenin","Preclinical","MEK inhibitor","CHUK|MAP2K1",-0.285868795233802,16,-0.314654483407127,0.380858498802906,-0.285868795233802
"1047","methocarbamol","Launched","muscle relaxant","CA1",-0.284943387639562,5,-0.472246567338592,0.282724346600502,-0.284943387639562
"565","embelin","Preclinical","HCV inhibitor|XIAP inhibitor","XIAP",-0.284146756229969,6,-0.353056973375045,0.463316228514142,-0.284146756229969
"1656","SU-4312","Preclinical","PDGFR tyrosine kinase receptor inhibitor|tyrosine kinase inhibitor|VEGFR inhibitor","KDR|PDGFRB",-0.283854956148724,16,-0.347903885480572,0.503581769673353,-0.283854956148724
"363","cinacalcet","Launched","calcium channel activator","CASR",-0.283793752042609,3,-0.275716634450936,0.429869945686843,-0.283793752042609
"610","etanidazole","Phase 3","bacterial cell wall synthesis inhibitor","",-0.283573333108251,8,-0.171286093106221,0.410219372363558,-0.283573333108251
"84","amlodipine","Launched","calcium channel blocker","CA1|CACNA1B|CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNA2D1|CACNA2D3|CACNB1|CACNB2|SMPD1",-0.283502168229347,20,-0.441105182508196,0.517465006846487,-0.283502168229347
"699","forskolin","Launched","adenylyl cyclase activator","ADCY2|ADCY5|GNAS",-0.281977035785994,65,-0.343266140812153,0.41787341740936,-0.281977035785994
"533","doramapimod","Phase 2","p38 MAPK inhibitor","MAPK11|MAPK12|MAPK13|MAPK14",-0.281794841101887,15,-0.410612924255201,0.479014243546059,-0.281794841101887
"90","amperozide","Launched","dopamine receptor antagonist","FAAH|HTR2A",-0.281783150930725,7,-0.436605316973415,0.364268007547898,-0.281783150930725
"904","KN-93","Preclinical","calcium/calmodulin dependent protein kinase inhibitor","CAMK2A",-0.281763892483948,10,-0.452453987730062,0.444117169504649,-0.281763892483948
"333","CGS-21680","Preclinical","adenosine receptor agonist","ADORA1|ADORA2A|ADORA2B|ADORA3",-0.281662871729883,4,-0.383877890699029,0.438781985701579,-0.281662871729883
"893","kenpaullone","Preclinical","CDK inhibitor|glycogen synthase kinase inhibitor","CCNB1|CDK1|CDK5|GSK3B",-0.281482952364587,31,-0.514289043518359,0.439638479400684,-0.281482952364587
"131","AT7867","Preclinical","AKT inhibitor","AKT2|GSK3B|PKIA|PRKACA",-0.28036717074641,13,-0.461956774678806,0.439733712762081,-0.28036717074641
"863","irbesartan","Launched","angiotensin receptor antagonist","AGTR1|JUN|SLC10A1",-0.279684842503717,5,-0.453622553315805,0.423194064219612,-0.279684842503717
"923","L-755507","Preclinical","adrenergic receptor agonist","ADRB1|ADRB2|ADRB3",-0.279583997283178,7,-0.320552147239264,0.42127622794463,-0.279583997283178
"880","JLK-6","Preclinical","gamma secretase inhibitor","PSEN1",-0.27928722090817,15,-0.39797780885935,0.476025728499406,-0.27928722090817
"13","ABT-737","Phase 1/Phase 2","BCL inhibitor","BCL2|BCL2L1|BCL2L2",-0.278225631624366,38,-0.351327700217485,0.493805419774574,-0.278225631624366
"422","curcumin","Launched","cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor","APP|CA1|CA12|CA14|CA2|CA4|CA6|CA9|CYP3A4|DNMT3B|EP300|MMP13|MMP9|NOS2|PTGS1|PTGS2|XDH",-0.277376452102643,112,-0.443474735571948,0.442694592257632,-0.277376452102643
"197","bifonazole","Launched","sterol demethylase inhibitor","CYP2B6",-0.277096114519427,1,-0.277096114519427,NA,-0.277096114519427
"1010","mefexamide","Preclinical","psychoactive drug","",-0.276077715414191,4,-0.429013736448372,0.627824828164104,-0.276077715414191
"158","BAX-channel-blocker","Preclinical","cytochrome C release inhibitor","BAX",-0.27556890326006,38,-0.473766087223305,0.517343299594782,-0.27556890326006
"695","fluvoxamine","Launched","selective serotonin reuptake inhibitor (SSRI)","SLC6A4",-0.275460376422149,7,-0.320771253286591,0.341238962090475,-0.275460376422149
"1174","niflumic-acid","Launched","cyclooxygenase inhibitor","ANO1|CLCN1|CLCNKA|CLCNKB|KCNQ1|PLA2G1B|PLA2G4A|PTGS1|PTGS2|UGT1A9",-0.274580490757458,2,-0.274580490757458,0.32179825167205,-0.274580490757458
"192","BIBR-1532","Preclinical","telomerase inhibitor","TERT",-0.272728300325814,49,-0.370297411547051,0.400329474617305,-0.272728300325814
"208","BIX-02189","Preclinical","MEK inhibitor","MAP2K5|MAPK7",-0.271927860545278,12,-0.273923172615477,0.454131395390023,-0.271927860545278
"454","DAU-5884","Preclinical","acetylcholine receptor antagonist","CHRM3",-0.271841665165871,6,-0.414625772673905,0.434206989247834,-0.271841665165871
"688","flupentixol","Launched","dopamine receptor antagonist","ADRA1A|CHRM1|DRD1|DRD2|DRD3|DRD5|HTR2A",-0.271547768434169,7,-0.547700274532737,0.628783801118211,-0.271547768434169
"271","calcipotriol","Launched","vitamin D receptor agonist","VDR",-0.270025044835937,14,-0.611204510582984,0.508403355199891,-0.270025044835937
"1666","sulfamethizole","Launched","bacterial antifolate","",-0.270019877220436,1,-0.270019877220436,NA,-0.270019877220436
"1473","quizartinib","Phase 3","FLT3 inhibitor","CSF1R|FLT3|KIT|PDGFRA|PDGFRB|RET",-0.269498152857291,33,-0.495445923448246,0.497944779494248,-0.269498152857291
"1558","salvinorin-a","Phase 1","opioid receptor agonist","OPRD1|OPRK1|OPRM1",-0.269284062686294,6,-0.344767461251177,0.384463531095556,-0.269284062686294
"1277","palonosetron","Launched","serotonin receptor antagonist","HTR3A",-0.268705240936475,1,-0.268705240936475,NA,-0.268705240936475
"368","ciprofibrate","Launched","PPAR receptor agonist","PPARA",-0.268595687912812,2,-0.268595687912812,0.0791699310224201,-0.268595687912812
"1065","metyrapone","Launched","cytochrome P450 inhibitor","CYP11B1",-0.268205323936703,5,-0.27615484654559,0.333347500268314,-0.268205323936703
"1836","tyrphostin-AG-1478","Preclinical","EGFR inhibitor","EGFR|MAPK14",-0.267048769671085,66,-0.467434425861979,0.430090590088183,-0.267048769671085
"1788","tracazolate","Phase 2","GABA receptor modulator","GABRA1",-0.266531176129191,10,-0.390783826972116,0.288655783471637,-0.266531176129191
"74","aminocaproic-acid","Launched","plasminogen activator inhibitor","LPA|PLAT|PLG",-0.266258556741325,2,-0.266258556741325,0.196607910895207,-0.266258556741325
"1598","SDZ-NKT-343","Phase 1","tachykinin antagonist","TACR1",-0.265705330579955,9,-0.492777692002791,0.527150408913143,-0.265705330579955
"630","etoricoxib","Launched","cyclooxygenase inhibitor","PTGS2",-0.264615261386373,1,-0.264615261386373,NA,-0.264615261386373
"1708","temsirolimus","Launched","mTOR inhibitor","MTOR",-0.263945125911939,45,-0.338234893288213,0.378260990410143,-0.263945125911939
"276","canertinib","Phase 3","EGFR inhibitor","AKT1|EGFR|ERBB2|ERBB4",-0.263876564328541,39,-0.466841951504528,0.496795852038975,-0.263876564328541
"272","calcitriol","Launched","vitamin D receptor agonist","VDR",-0.262855552844548,53,-0.406076541045866,0.448636462049688,-0.262855552844548
"431","cyclopiazonic-acid","Preclinical","ATPase inhibitor","ATP2A1",-0.262803855002605,19,-0.484159520807933,0.586651787820409,-0.262803855002605
"671","flecainide","Launched","sodium channel blocker","KCNA5|KCNA7|SCN4A|SCN5A",-0.261819137173442,9,-0.347648261758691,0.442114537540782,-0.261819137173442
"325","CGP-53353","Preclinical","EGFR inhibitor|PKC inhibitor","EGFR|PRKCB",-0.260502374308927,17,-0.418638621092609,0.460700123288396,-0.260502374308927
"1177","nilotinib","Launched","Abl kinase inhibitor|Bcr-Abl kinase inhibitor","ABL1|KIT",-0.260013624545361,27,-0.50712082775495,0.515846222824742,-0.260013624545361
"639","fadrozole","Launched","aromatase inhibitor","CYP11B1|CYP19A1",-0.259794928345181,1,-0.259794928345181,NA,-0.259794928345181
"505","dimethadione","Preclinical","oxazolidine antiepileptic","",-0.259064574854091,2,-0.259064574854091,0.237561436857882,-0.259064574854091
"989","lymecycline","Launched","bacterial 50S ribosomal subunit inhibitor","",-0.258845468806764,1,-0.258845468806764,NA,-0.258845468806764
"846","indinavir","Launched","HIV protease inhibitor","CYP3A4|CYP3A5|CYP3A7",-0.258713561163534,4,-0.437084142524913,0.553889950001967,-0.258713561163534
"1148","NBQX","Preclinical","glutamate receptor antagonist","GRIA1|GRIA2|GRIA3|GRIA4|GRIK1|GRIN1|GRIN2A|GRIN2B",-0.258477015435388,5,-0.478316692879215,0.458093863405542,-0.258477015435388
"1940","zolantidine","Preclinical","histamine receptor antagonist","",-0.258384902092544,8,-0.383224668339338,0.361682888117459,-0.258384902092544
"1403","pramipexole","Launched","dopamine receptor agonist","ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C",-0.258228695248417,5,-0.113724230127243,0.432389109131417,-0.258228695248417
"1444","PSB-06126","Preclinical","NTPDase inhibitor","ENTPD3",-0.25773853925293,10,-0.449134975127893,0.470112327062469,-0.25773853925293
"726","GDC-0941","Phase 2","PI3K inhibitor","PIK3CA|PIK3CB|PIK3CD|PIK3CG",-0.256412683357163,65,-0.256581372984386,0.455379320647727,-0.256412683357163
"790","hexetidine","Launched","local anesthetic","",-0.256216196238841,1,-0.256216196238841,NA,-0.256216196238841
"518","dirithromycin","Launched","bacterial 50S ribosomal subunit inhibitor","",-0.255193701351316,1,-0.255193701351316,NA,-0.255193701351316
"507","dinoprostone","Withdrawn","prostanoid receptor agonist","CATSPER1|CATSPER2|CATSPER3|CATSPER4|PTGDR|PTGDR2|PTGER1|PTGER2|PTGER3|PTGER4|PTGFR|TBXA2R",-0.255166875807836,10,-0.251898919076833,0.322441405359963,-0.255166875807836
"798","honokiol","Phase 3","AKT inhibitor","ALOX5|PTGS1|PTGS2",-0.254639792559564,4,-0.360871755729704,0.315292382443442,-0.254639792559564
"40","AG-490","Preclinical","EGFR inhibitor|JAK inhibitor","EGFR|JAK2|JAK3",-0.254606554773894,15,-0.504455156295647,0.490913110826562,-0.254606554773894
"696","foretinib","Phase 2","VEGFR inhibitor","FLT1|FLT4|KDR|MET",-0.254261677398595,24,-0.386417089682054,0.402054239543797,-0.254261677398595
"788","hexamethylenebisacetamide","Phase 2","AKT inhibitor|differentiation inducer|NFKB pathway inhibitor","AKT1",-0.25424014603061,2,-0.25424014603061,0.0777697563647831,-0.25424014603061
"1020","mepacrine","Launched","cytokine production inhibitor|NFkB pathway inhibitor|TP53 activator","PLA2G1B|PLA2G4A|PLA2G6|PLCL1",-0.253786521983511,65,-0.423725210623238,0.434705235110158,-0.253786521983511
"1626","SKF-86002","Preclinical","p38 MAPK inhibitor","ALOX5|MAPK14",-0.253391497300014,13,-0.245983055799007,0.425326847378769,-0.253391497300014
"1835","tyrphostin-AG-1296","Preclinical","FLT3 inhibitor","FLT3",-0.252410166520596,1,-0.252410166520596,NA,-0.252410166520596
"1138","naltriben","Preclinical","opioid receptor antagonist","OPRD1|OPRK1|OPRM1",-0.252199252037848,1,-0.252199252037848,NA,-0.252199252037848
"1752","ticlopidine","Launched","purinergic receptor antagonist","P2RY12",-0.252194132309986,8,-0.315845463004025,0.253190233101595,-0.252194132309986
"1183","nisoldipine","Launched","calcium channel blocker","CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNA2D1|CACNB2",-0.25173585271263,10,-0.366276371563768,0.450515141530953,-0.25173585271263
"1109","morin","Preclinical","cytochrome P450 inhibitor","ADORA2A|ESR2|FASN|MCL1|SLC22A12",-0.251582002541871,9,-0.351007887817704,0.517683240541949,-0.251582002541871
"1167","nicorandil","Launched","nitric oxide donor|potassium channel activator","KCNJ11",-0.251441822908863,3,-0.459538416593631,0.558297470701779,-0.251441822908863
"1312","pentamidine","Launched","anti-pneumocystis agent","TRDMT1",-0.250565411896835,11,-0.0217727255990521,0.4310962881201,-0.250565411896835
"295","carteolol","Launched","adrenergic receptor antagonist","ADRB1|ADRB2",-0.250425243337748,5,-0.211656441717791,0.411784015692191,-0.250425243337748
"774","GW-9508","Preclinical","free fatty acid receptor agonist|G protein-coupled receptor agonist","FFAR1|FFAR4",-0.250085809417433,7,-0.385772713993573,0.367018785823426,-0.250085809417433
"1764","tizanidine","Launched","adrenergic receptor agonist","ADRA2A|ADRA2B|ADRA2C|NISCH",-0.248191749873513,6,-0.376099626018924,0.470126113783431,-0.248191749873513
"1630","SNS-314","Phase 1","Aurora kinase inhibitor","AURKA|AURKB|AURKC",-0.24811166108391,10,-0.390487589793391,0.485847224309678,-0.24811166108391
"1175","nifuroxazide","Launched","bacterial DNA inhibitor","",-0.248055121211954,3,-0.53820567914857,0.636561077901943,-0.248055121211954
"249","bumetanide","Launched","solute carrier family member inhibitor","CFTR|GPR35|SLC12A1|SLC12A2|SLC12A4|SLC12A5",-0.246852557037547,7,-0.425877312218976,0.458982223839863,-0.246852557037547
"777","H-89","Preclinical","PKA inhibitor","GSG2|PKIA|PRKACA",-0.246418800391644,13,-0.519873806522218,0.39724552455781,-0.246418800391644
"943","levetiracetam","Launched","calcium channel blocker","CACNA1B|SCN1A|SV2A",-0.246378038703974,3,-0.199970785860357,0.468714238868632,-0.246378038703974
"1946","ZSTK-474","Phase 1/Phase 2","PI3K inhibitor","PIK3CB|PIK3CD|PIK3CG",-0.24605034305959,47,-0.244934676004483,0.439210192473031,-0.24605034305959
"1446","PSB-1115","Preclinical","adenosine receptor antagonist","ADORA1|ADORA2B|ADORA3",-0.245475904137533,2,-0.245475904137533,0.0907839916013452,-0.245475904137533
"357","cilnidipine","Launched","calcium channel blocker","CACNA1B",-0.24533851172535,7,-0.50847210049664,0.48880581607659,-0.24533851172535
